target;id;text;text_tokenized_list;text_tokenized
effect;99351.0;baja comercializacion de productos del municipio;['baja', 'comercializacion', 'productos', 'municipio'];baja comercializacion productos municipio
cause;7278.0;deficiente mantenimiento.;['deficiente', 'mantenimiento'];deficiente mantenimiento
effect;3077.0;deficiente planeacion y toma de decisiones en el uso del suelo;['deficiente', 'planeacion', 'toma', 'decisiones', 'uso', 'suelo'];deficiente planeacion toma decisiones uso suelo
effect;4137.0;baja calidad educativa.;['baja', 'calidad', 'educativa'];baja calidad educativa
problem;4840.0;la institucion educativa colegio san jorge (antiguo salucoop) a la fecha se encuentra abandonado e inutilizada ya que no se ha terminado de construir, generando baja capacidad para la prestacion del servicio de educacion (basica o media) en el municipio de villeta, cundinamarca;['institucion', 'educativa', 'colegio', 'san', 'jorge', 'antiguo', 'salucoop', 'fecha', 'encuentra', 'abandonado', 'inutilizada', 'terminado', 'construir', 'generando', 'baja', 'capacidad', 'prestacion', 'servicio', 'educacion', 'basica', 'media', 'municipio', 'villeta', 'cundinamarca'];institucion educativa colegio san jorge antiguo salucoop fecha encuentra abandonado inutilizada terminado construir generando baja capacidad prestacion servicio educacion basica media municipio villeta cundinamarca
effect;2293.0;desarrollo de practicas pedagogicas tradicionales por falta de herramientas tic.;['desarrollo', 'practicas', 'pedagogicas', 'tradicionales', 'falta', 'herramientas', 'tic'];desarrollo practicas pedagogicas tradicionales falta herramientas tic
cause;17997.0;deficientes tratamientos anteriores;['deficientes', 'tratamientos', 'anteriores'];deficientes tratamientos anteriores
effect;1804.0;bajo desempeno academico;['bajo', 'desempeno', 'academico'];bajo desempeno academico
effect;221169.0;auhmento en los costos de transporte de carga y pasajeros;['auhmento', 'costos', 'transporte', 'carga', 'pasajeros'];auhmento costos transporte carga pasajeros
effect;11347.0;aumento de citas medicas;['aumento', 'citas', 'medicas'];aumento citas medicas
effect;2750.0;desconocimiento de la comunidad de los derechos de las mujeres a una vida libre de violencias;['desconocimiento', 'comunidad', 'derechos', 'mujeres', 'vida', 'libre', 'violencias'];desconocimiento comunidad derechos mujeres vida libre violencias
problem;1531.0;dificultad en la intercomunicacion terrestre de la poblacion rural de la vereda canuela del municipio de gutierrez;['dificultad', 'intercomunicacion', 'terrestre', 'poblacion', 'rural', 'vereda', 'canuela', 'municipio', 'gutierrez'];dificultad intercomunicacion terrestre poblacion rural vereda canuela municipio gutierrez
cause;3536.0;vias en mal estado que generan deficiencias para el acceso a las viviendas;['vias', 'mal', 'generan', 'deficiencias', 'acceso', 'viviendas'];vias mal generan deficiencias acceso viviendas
cause;5760.0;deficiente acompanamiento tecnico a los pescadores artesanales;['deficiente', 'acompanamiento', 'tecnico', 'pescadores', 'artesanales'];deficiente acompanamiento tecnico pescadores artesanales
effect;11.0;3.limitacion a  mejores  ofertas laborales.;['mejores', 'ofertas', 'laborales'];mejores ofertas laborales
cause;3649.0;deficiencia en los espacios en la institucion educativa la granja;['deficiencia', 'espacios', 'institucion', 'educativa', 'granja'];deficiencia espacios institucion educativa granja
cause;1708.0;escurrimientos superficiales;['escurrimientos', 'superficiales'];escurrimientos superficiales
effect;1921.0;problemas sociales por los bajos niveles de educacion de la poblacion;['problemas', 'sociales', 'bajos', 'niveles', 'educacion', 'poblacion'];problemas sociales bajos niveles educacion poblacion
cause;1573.0;escaso mantenimiento e inestabilidad de taludes en la via;['escaso', 'mantenimiento', 'inestabilidad', 'taludes', 'via'];escaso mantenimiento inestabilidad taludes via
effect;141935.0;aumento de riesgos y accidentes laborales;['aumento', 'riesgos', 'accidentes', 'laborales'];aumento riesgos accidentes laborales
effect;4631.0;baja oferta y demanda de productos y transporte de la vereda.;['baja', 'oferta', 'demanda', 'productos', 'transporte', 'vereda'];baja oferta demanda productos transporte vereda
effect;2898.0;se dificulta la posibilidad de una identidad colectiva y apropiacion territorial;['dificulta', 'posibilidad', 'identidad', 'colectiva', 'apropiacion', 'territorial'];dificulta posibilidad identidad colectiva apropiacion territorial
effect;14706.0;dificultad en el cumplimento del plan de desarrollo;['dificultad', 'cumplimento', 'plan', 'desarrollo'];dificultad cumplimento plan desarrollo
cause;200566.0;ineficiente gestion de recursos de gobiernos anteriores;['ineficiente', 'gestion', 'recursos', 'gobiernos', 'anteriores'];ineficiente gestion recursos gobiernos anteriores
cause;123651.0;via en mal estado;['via', 'mal'];via mal
effect;18844.0;inoportuno acceso a la atencion medica;['inoportuno', 'acceso', 'atencion', 'medica'];inoportuno acceso atencion medica
problem;485.0;inexistente cobertura del servicio de gas combustible en veredas, centros poblados y barrios perifericos en el departamento de cundinamarca;['inexistente', 'cobertura', 'servicio', 'gas', 'combustible', 'veredas', 'centros', 'poblados', 'barrios', 'perifericos', 'departamento', 'cundinamarca'];inexistente cobertura servicio gas combustible veredas centros poblados barrios perifericos departamento cundinamarca
effect;112244.0;baja comercializacion de productos del municipio;['baja', 'comercializacion', 'productos', 'municipio'];baja comercializacion productos municipio
effect;7978.0;aumento en los costos de produccion agricola;['aumento', 'costos', 'produccion', 'agricola'];aumento costos produccion agricola
effect;20818.0;desercion escolar.;['desercion', 'escolar'];desercion escolar
effect;25195.0;desintereses en la practica de deporte y las actividades de tiempo libre;['desintereses', 'practica', 'deporte', 'actividades', 'tiempo', 'libre'];desintereses practica deporte actividades tiempo libre
problem;3711.0;dificultad de movilidad, transito y comunicacion en la via vereda pueblo de piedra a la magdalena, sector el campamento especialmente en puntos criticos iniciando finca de blanca de segura y finalizando en finca ines hernandez del municipio de viota - cundinamarca.;['dificultad', 'movilidad', 'transito', 'comunicacion', 'via', 'vereda', 'pueblo', 'piedra', 'magdalena', 'sector', 'campamento', 'especialmente', 'puntos', 'criticos', 'iniciando', 'finca', 'blanca', 'segura', 'finalizando', 'finca', 'ines', 'hernandez', 'municipio', 'viota', 'cundinamarca'];dificultad movilidad transito comunicacion via vereda pueblo piedra magdalena sector campamento especialmente puntos criticos iniciando finca blanca segura finalizando finca ines hernandez municipio viota cundinamarca
effect;7717.0;danos frecuentes en vehiculos;['danos', 'frecuentes', 'vehiculos'];danos frecuentes vehiculos
problem;3277.0;dificultad en la intercomunicacion terrestre de la poblacion rural que transita por la via de la vereda caracol;['dificultad', 'intercomunicacion', 'terrestre', 'poblacion', 'rural', 'transita', 'via', 'vereda', 'caracol'];dificultad intercomunicacion terrestre poblacion rural transita via vereda caracol
effect;7852.0;mala inversion de recursos publicos;['mala', 'inversion', 'recursos', 'publicos'];mala inversion recursos publicos
problem;28701.0;intransitabilidad vial en la zona rural del municipio de sopo;['intransitabilidad', 'vial', 'zona', 'rural', 'municipio', 'sopo'];intransitabilidad vial zona rural municipio sopo
cause;14413.0;escaso mantenimiento de la via;['escaso', 'mantenimiento', 'via'];escaso mantenimiento via
effect;6121.0;baja comercializacion de productos del municipio;['baja', 'comercializacion', 'productos', 'municipio'];baja comercializacion productos municipio
effect;195861.0;disminucion en la calidad de vida de los habitantes de las veredas;['disminucion', 'calidad', 'vida', 'habitantes', 'veredas'];disminucion calidad vida habitantes veredas
cause;2586.0;indiferencia y negligencia de la comunidad, incumplimiento  de la ley;['indiferencia', 'negligencia', 'comunidad', 'incumplimiento', 'ley'];indiferencia negligencia comunidad incumplimiento ley
effect;49846.0;incremento de precios de los alimentos;['incremento', 'precios', 'alimentos'];incremento precios alimentos
effect;140503.0;baja comercializacion de productos del municipio;['baja', 'comercializacion', 'productos', 'municipio'];baja comercializacion productos municipio
effect;15113.0;bajo niveles de desarrollo e incremento del pib en acti;['bajo', 'niveles', 'desarrollo', 'incremento', 'pib', 'acti'];bajo niveles desarrollo incremento pib acti
effect;4312.0;aumento en los costos de transporte de carga y pasajeros;['aumento', 'costos', 'transporte', 'carga', 'pasajeros'];aumento costos transporte carga pasajeros
effect;21396.0;problemas economicos en la poblacion rural al tener dificultades para el ingreso de insumos agricolas y la salida de productos agropecuarios.;['problemas', 'economicos', 'poblacion', 'rural', 'tener', 'dificultades', 'ingreso', 'insumos', 'agricolas', 'salida', 'productos', 'agropecuarios'];problemas economicos poblacion rural tener dificultades ingreso insumos agricolas salida productos agropecuarios
cause;14178.0;deterioro de las condiciones de las vias construidas por ausencia de mantenimiento;['deterioro', 'condiciones', 'vias', 'construidas', 'ausencia', 'mantenimiento'];deterioro condiciones vias construidas ausencia mantenimiento
effect;11075.0;afectacion de la imagen favorable del municipio por parte de la comunidad y los visitantes;['afectacion', 'imagen', 'favorable', 'municipio', 'parte', 'comunidad', 'visitantes'];afectacion imagen favorable municipio parte comunidad visitantes
effect;130977.0;aumento en los costos operativos;['aumento', 'costos', 'operativos'];aumento costos operativos
cause;156931.0;falta de mantenimientos con regularidad.;['falta', 'mantenimientos', 'regularidad'];falta mantenimientos regularidad
problem;31559.0;dificultad en la intercomunicacion terrestre de la poblacion rural de la vereda susa del municipio de fomeque cundinamarca;['dificultad', 'intercomunicacion', 'terrestre', 'poblacion', 'rural', 'vereda', 'susa', 'municipio', 'fomeque', 'cundinamarca'];dificultad intercomunicacion terrestre poblacion rural vereda susa municipio fomeque cundinamarca
cause;1982.0;mal estado de la maquinaria que realiza el mantenimiento preventivo de la via;['mal', 'maquinaria', 'realiza', 'mantenimiento', 'preventivo', 'via'];mal maquinaria realiza mantenimiento preventivo via
effect;9322.0;afectacion en consultas;['afectacion', 'consultas'];afectacion consultas
cause;3922.0;no se cuenta con un marco institucional adecuado en el ordenamiento territorial que permita la orientacion regional o departamental de las decisiones locales en el territorio;['cuenta', 'marco', 'institucional', 'adecuado', 'ordenamiento', 'territorial', 'permita', 'orientacion', 'regional', 'departamental', 'decisiones', 'locales', 'territorio'];cuenta marco institucional adecuado ordenamiento territorial permita orientacion regional departamental decisiones locales territorio
cause;16546.0;deterioro de las vias;['deterioro', 'vias'];deterioro vias
effect;21380.0;altos costos por el mantenimiento de vehiculos;['altos', 'costos', 'mantenimiento', 'vehiculos'];altos costos mantenimiento vehiculos
effect;20750.0;disminucion de los ingresos de las familias de la region;['disminucion', 'ingresos', 'familias', 'region'];disminucion ingresos familias region
effect;16677.0;limitacion en el transito de la zona;['limitacion', 'transito', 'zona'];limitacion transito zona
effect;2128.0;congestion en las via por el  paso restringidos hacia las veredas;['congestion', 'via', 'paso', 'restringidos', 'hacia', 'veredas'];congestion via paso restringidos hacia veredas
cause;2598.0;deficiente oportunidad y calidad del reporte de los eventos de interes en salud publica y/o de riesgos o situaciones ambientales que afectan al individuo o a la comunidad;['deficiente', 'oportunidad', 'calidad', 'reporte', 'eventos', 'interes', 'salud', 'publica', 'riesgos', 'situaciones', 'ambientales', 'afectan', 'individuo', 'comunidad'];deficiente oportunidad calidad reporte eventos interes salud publica riesgos situaciones ambientales afectan individuo comunidad
cause;16403.0;falta de mantenimiento preventivo;['falta', 'mantenimiento', 'preventivo'];falta mantenimiento preventivo
cause;2909.0;dificulta para el levantamiento de la informacion del estado de la infraestructura vial del departamento;['dificulta', 'levantamiento', 'informacion', 'infraestructura', 'vial', 'departamento'];dificulta levantamiento informacion infraestructura vial departamento
effect;9376.0;aumento de de los costos de operacion y mantenimiento vehicular;['aumento', 'costos', 'operacion', 'mantenimiento', 'vehicular'];aumento costos operacion mantenimiento vehicular
cause;11490.0;desatencion de puntos criticos;['desatencion', 'puntos', 'criticos'];desatencion puntos criticos
cause;98757.0;desatencion de puntos criticos;['desatencion', 'puntos', 'criticos'];desatencion puntos criticos
cause;6772.0;mal manejo de aguas lluvias y de riego;['mal', 'manejo', 'aguas', 'lluvias', 'riego'];mal manejo aguas lluvias riego
