TIPO;ID;DESCRIPCION;DESCRIPCION_LEM;
Problem;581.0;BAJA DOTACION DE MAQUINARIA,  EQUIPOS AGROPECUARIOS Y AGROINDUSTRIALES PARA LA MODERNIZACION DEL SECTOR AGROPECUARIO EN EL DEPARTAMENTO DE CUNDINAMARCA;['bajo', 'dotacion', 'de', 'maquinaria', ',', 'equipo', 'agropecuario', 'y', 'agroindustrial', 'para', 'el', 'modernizacion', 'de', 'el', 'sector', 'agropecuario', 'en', 'el', 'departamento', 'de', 'cundinamarca'];
Effect;2356.0;BAJA COMPETITIVIDAD Y RENTABILIDAD DEL SECTOR AGROPECUARIO Y AGROINDUSTRIAL.;['bajo', 'competitividad', 'y', 'rentabilidad', 'de', 'el', 'sector', 'agropecuario', 'y', 'agroindustrial', '.'];
Effect;2357.0;BAJA CALIDAD DE VIDA DE LOS PRODUCTORES Y TRANSFORMADORES DEL SECTOR;['bajo', 'calidad', 'de', 'vida', 'de', 'el', 'productor', 'y', 'transformador', 'de', 'el', 'sector'];
Effect;2362.0;FALTA DE CONFIANZA DE LOS CONSUMIDORES PARA ADQUIRIR UN PRODUCTO INOCUO;['falta', 'de', 'confianza', 'de', 'el', 'consumidor', 'para', 'adquirir', 'uno', 'producto', 'inocuo'];
Effect;2363.0;BAJO ACCESO A MERCADOS A NIVEL LOCAL, REGIONAL, NACIONAL E INTERNACIONAL;['bajo', 'acceso', 'a', 'mercado', 'a', 'nivel', 'local', ',', 'regional', ',', 'nacional', 'e', 'internacional'];
Cause;3091.0;FALTA DE MODERNIZACION DE LOS SISTEMAS PRODUCTIVOS PARA MEJORAR LAS CONDICIONES DE COMPETITIVIDAD Y PRODUCTIVIDAD DE LAS MINICADENAS;['falta', 'de', 'modernizacion', 'de', 'el', 'sistema', 'productivo', 'para', 'mejorar', 'el', 'condición', 'de', 'competitividad', 'y', 'productividad', 'de', 'el', 'minicadena'];
Cause;3095.0;FALTA DE MODERNIZACION DE LOS SISTEMAS PRODUCTIVOS PARA MEJORAR LAS CONDICIONES DE COMPETITIVIDAD Y PRODUCTIVIDAD DE LAS CADENAS PECUARIAS;['falta', 'de', 'modernizacion', 'de', 'el', 'sistema', 'productivo', 'para', 'mejorar', 'el', 'condición', 'de', 'competitividad', 'y', 'productividad', 'de', 'el', 'cadena', 'pecuario'];
Cause;3096.0;FALTA DE MODERNIZACION DE LOS SISTEMAS PRODUCTIVOS PARA MEJORAR LAS CONDICIONES DE COMPETITIVIDAD Y PRODUCTIVIDAD DE LAS CADENAS AGRICOLAS;['falta', 'de', 'modernizacion', 'de', 'el', 'sistema', 'productivo', 'para', 'mejorar', 'el', 'condición', 'de', 'competitividad', 'y', 'productividad', 'de', 'el', 'cadena', 'agricola'];
Cause;3097.0;BAJA IMPLEMENTACION DE MODELOS TECNOLOGICOS DE CALIDAD Y ASISTENCIA TECNICA A LOS SISTEMAS PRODUCTIVOS;['bajo', 'implementacion', 'de', 'modelo', 'tecnologico', 'de', 'calidad', 'y', 'asistencia', 'tecnico', 'a', 'el', 'sistema', 'productivo'];
Cause;3098.0;BAJA DOTACION DE  MAQUINARIA,   EQUIPOS  E INSUMOS PARA  LA PRODUCCION PRIMARIA Y AGROINDUSTRIAL DE LAS MINICADENAS;['bajo', 'dotacion', 'de', 'maquinaria', ',', 'equipo', 'e', 'insumo', 'para', 'el', 'produccion', 'primario', 'y', 'agroindustrial', 'de', 'el', 'minicadena'];
Cause;3099.0;BAJA DOTACION DE  MAQUINARIA,  EQUIPOS E INSUMOS   PARA  LA PRODUCCION PRIMARIA Y AGROINDUSTRIAL DE LAS CADENAS PECUARIAS (panta de derivados lacteos y pasteurizacion, procesamiento de carnicos y planta de beneficio animal);['bajo', 'dotacion', 'de', 'maquinaria', ',', 'equipo', 'e', 'insumo', 'para', 'el', 'produccion', 'primario', 'y', 'agroindustrial', 'de', 'el', 'cadena', 'pecuario', '(', 'panta', 'de', 'derivado', 'lacteo', 'y', 'pasteurizacion', ',', 'procesamiento', 'de', 'carnico', 'y', 'planta', 'de', 'beneficio', 'animal', ')'];
Cause;3100.0;BAJA DOTACION DE  MAQUINARIA,  EQUIPOS E INSUMOS   PARA  LA PRODUCCION PRIMARIA Y AGROINDUSTRIAL DE LAS CADENAS AGRICOLAS;['bajo', 'dotacion', 'de', 'maquinaria', ',', 'equipo', 'e', 'insumo', 'para', 'el', 'produccion', 'primario', 'y', 'agroindustrial', 'de', 'el', 'cadena', 'agricola'];
Cause;3101.0;POCO APOYO A PROCESOS DE CERITIFICACION DE CALIDAD O BPM  Y ASISTENCIA TECNICA PARA ELABORACION DE PRODUCTOS AGROPECUARIOS PRODUCCION PRIMARIA Y AGROINDUSTRIAL;['poco', 'apoyo', 'a', 'proceso', 'de', 'ceritificacion', 'de', 'calidad', 'o', 'bpm', 'y', 'asistencia', 'tecnico', 'para', 'elaboracion', 'de', 'producto', 'agropecuario', 'produccion', 'primario', 'y', 'agroindustrial'];
Problem;4986.0;BAJA RENTABILIDAD Y SOSTENIBILIDAD DE PROCESOS AGROPECUARIOS IMPLEMENTADOS POR PEQUENOS Y MEDIANOS PRODUCTORES DEL SECTOR RURAL;['bajo', 'rentabilidad', 'y', 'sostenibilidad', 'de', 'proceso', 'agropecuario', 'implementado', 'por', 'pequeno', 'y', 'mediano', 'productor', 'de', 'el', 'sector', 'rural'];
Effect;23583.0;DIFICULTAD PARA EMPRENDER INICIATIVAS PRODUCTIVAS EN EL SECTOR RURAL;['dificultad', 'para', 'emprender', 'iniciativa', 'productivo', 'en', 'el', 'sector', 'rural'];
Effect;23584.0;MIGRACION DE LA POBLACION RURAL;['migracion', 'de', 'el', 'poblacion', 'rural'];
Cause;19134.0;INSUFICIENTE APOYO PUBLICO A LA ECONOMIA CAMPESINA;['insuficiente', 'apoyo', 'publico', 'a', 'el', 'economia', 'campesino'];
Cause;19135.0;BAJA OFERTA INSTITUCIONAL PARA PROYECTOS PRODUCTIVOS EN EL SECTOR RURAL;['bajo', 'oferta', 'institucional', 'para', 'proyecto', 'productivo', 'en', 'el', 'sector', 'rural'];
Problem;31232.0;CARENCIA DE TRANSPORTE DE CARGA  PARA PRODUCTOS AGROPECUARIOS RURALES EN EL MUNICIPIO DE TIBACUY;['carencia', 'de', 'transporte', 'de', 'carga', 'para', 'producto', 'agropecuario', 'rural', 'en', 'el', 'municipio', 'de', 'tibacuy'];
Effect;111248.0;Altos costos de transporte de carga;['alto', 'costo', 'de', 'transporte', 'de', 'carga'];
Effect;111250.0;#�NOMBRE?;['-perdido', 'de', 'producto', '-bajo', 'precio', 'de', 'el', 'producto'];
Cause;105654.0;Falta de medios de transporte de carga;['falta', 'de', 'medio', 'de', 'transporte', 'de', 'carga'];
Cause;105655.0;Poca oferta de vehiculos para transporte de caga de productos alimenticios;['poco', 'oferta', 'de', 'vehiculo', 'para', 'transporte', 'de', 'caga', 'de', 'producto', 'alimenticio'];
Problem;496.0;BAJA  PRODUCTIVIDAD Y  COMPETITIVIDAD DEL SECTOR LACTEO Y CARNICO BOVINO;['bajo', 'productividad', 'y', 'competitividad', 'de', 'el', 'sector', 'lacteo', 'y', 'carnico', 'bovino'];
Effect;1891.0;BAJA RENTABILIDAD DE LOS SISTEMAS PRODUCTIVOS Y EMPRESARIAS;['bajo', 'rentabilidad', 'de', 'el', 'sistema', 'productivo', 'y', 'empresario'];
Effect;1898.0;FALTA DE CONFIANZA DE LOS CONSUMIDORES;['falta', 'de', 'confianza', 'de', 'el', 'consumidor'];
Effect;1899.0;BAJA CALIDAD DE VIDA DE LOS PRODUCTORES Y EMPRESAS;['bajo', 'calidad', 'de', 'vida', 'de', 'el', 'productor', 'y', 'empresa'];
Effect;1900.0;BAJO IMPACTO EN EL PIB POR ESTE RENGLON ECONOMICO;['bajo', 'impacto', 'en', 'el', 'pib', 'por', 'este', 'renglon', 'economico'];
Effect;1901.0;DIFICULTAD DE ACCESO A MERCADOS A NIVEL LOCAL REGIONAL NACIONAL E INTERNACIONAL;['dificultad', 'de', 'acceso', 'a', 'mercado', 'a', 'nivel', 'local', 'regional', 'nacional', 'e', 'internacional'];
Effect;1902.0;DEFICIENCIA EN LA COMERCIALIZACION DE PRODUCTOS;['deficiencia', 'en', 'el', 'comercializacion', 'de', 'producto'];
Cause;2564.0;INADECUADO MODELO TECNOLOGICO DE PRODUCCION;['inadecuado', 'modelo', 'tecnologico', 'de', 'produccion'];
Cause;2571.0;BAJA CALIDAD HIGIENICA, COMPOSICIONAL Y SANITARIA DE LA LECHE Y CARNE;['bajo', 'calidad', 'higienico', ',', 'composicional', 'y', 'sanitario', 'de', 'el', 'leche', 'y', 'carne'];
Cause;2593.0;FALTA DE MODERNIZACION DEL SECTOR EN RED DE FRIO, CENTROS DE TRANSFORMACION, PLANTAS DE BENEFICIO ANIMAL Y LABORATORIOS DE REFERENCIA;['falta', 'de', 'modernizacion', 'de', 'el', 'sector', 'en', 'red', 'de', 'frio', ',', 'centro', 'de', 'transformacion', ',', 'planta', 'de', 'beneficio', 'animal', 'y', 'laboratorio', 'de', 'referencia'];
Cause;2594.0;ESCASA IMPLEMENTACION DE MODELOS TECNOLOGICOS PROBADOS  E INVESTIGACION DEFICIENTE PARA EL MEJORAMIENTO PRODUCTIVO.;['escaso', 'implementacion', 'de', 'modelo', 'tecnologico', 'probado', 'e', 'investigacion', 'deficiente', 'para', 'el', 'mejoramiento', 'productivo', '.'];
Cause;2600.0;FALTA DE TRANSFERENCIA DE TECNOLOGIA;['falta', 'de', 'transferencia', 'de', 'tecnologia'];
Cause;2601.0;BAJA ADOPCION DE BPG´S , BPA, BPM Y NORMATIVIDAD VIGENTE DEL SECTOR.;['bajo', 'adopcion', 'de', 'bpg´s', ',', 'bpa', ',', 'bpm', 'y', 'normatividad', 'vigente', 'de', 'el', 'sector', '.'];
Cause;2602.0;FALTA DE DOTACION DE MAQUINARIA Y EQUIPOS DEL SECTOR;['falta', 'de', 'dotacion', 'de', 'maquinaria', 'y', 'equipo', 'de', 'el', 'sector'];
Cause;2614.0;FALTA DE APOYO EN LA IMPLEMENTACION DE MODELOS DE INVESTIGACION E IMPULSO A MODELOS PROBADOS;['falta', 'de', 'apoyo', 'en', 'el', 'implementacion', 'de', 'modelo', 'de', 'investigacion', 'e', 'impulso', 'a', 'modelo', 'probado'];
Cause;2615.0;ESCASA PRESENTACION DE PROYECTOS A CONVOCATORIAS NACIONALES E INTERNACIONALES;['escaso', 'presentacion', 'de', 'proyecto', 'a', 'convocatoria', 'nacional', 'e', 'internacional'];
Cause;2616.0;FALTA DE INTERES DE LA COMUNIDAD PARA PRESENTAR PROYECTOS O DESCONOCIMIENTO;['falta', 'de', 'inter', 'de', 'el', 'comunidad', 'para', 'presentar', 'proyecto', 'o', 'desconocimiento'];
Problem;24145.0;BAJA CALIDAD DE LAS CARNES Y SUBPRODUCTOS DEBIDO PROCESO DE ALMACENAMIENTO DE EN CANAL.;['bajo', 'calidad', 'de', 'el', 'carne', 'y', 'subproducto', 'debido', 'proceso', 'de', 'almacenamiento', 'de', 'en', 'canal', '.'];
Effect;90153.0;Deficientes condiciones de inocuidad de la carne comercializada para consumo humano;['deficiente', 'condición', 'de', 'inocuidad', 'de', 'el', 'carne', 'comercializado', 'para', 'consumo', 'humano'];
Effect;90154.0;Aumento de enfermedades transmitidas por alimentos;['aumento', 'de', 'enfermedad', 'transmitido', 'por', 'alimento'];
Effect;133877.0;Menor competitividad de los productores de carne;['menor', 'competitividad', 'de', 'el', 'productor', 'de', 'carne'];
Effect;133878.0;Incumplimiento de la normatividad;['incumplimiento', 'de', 'el', 'normatividad'];
Effect;133879.0;Bajos niveles de desarrollo del municipio;['bajo', 'nivel', 'de', 'desarrollo', 'de', 'el', 'municipio'];
Effect;133880.0;Aumento en la probabilidad de cierres y sanciones por incumplimiento;['aumento', 'en', 'el', 'probabilidad', 'de', 'cierre', 'y', 'sanción', 'por', 'incumplimiento'];
Cause;83274.0;Inadecuadas instalaciones para el beneficio y conservacion de carnes;['inadecuado', 'instalación', 'para', 'el', 'beneficio', 'y', 'conservacion', 'de', 'carne'];
Cause;85827.0;Falta dotacion de sistema de refrigeracion de canales y subproductos;['faltar', 'dotacion', 'de', 'sistema', 'de', 'refrigeracion', 'de', 'canal', 'y', 'subproducto'];
Cause;127167.0;Incumplimiento de la normatividad vigente en infraestructura;['incumplimiento', 'de', 'el', 'normatividad', 'vigente', 'en', 'infraestructura'];
Problem;46799.0;Practicas de alimentacion animal inadecuados para afrontar los actuales cambios climaticos que afectan los pastizales para la explotacion ganadera en el municipio de Gacheta Cundinamarca;['practica', 'de', 'alimentacion', 'animal', 'inadecuado', 'para', 'afrontar', 'el', 'actual', 'cambio', 'climatico', 'que', 'afectar', 'el', 'pastizal', 'para', 'el', 'explotacion', 'ganadero', 'en', 'el', 'municipio', 'de', 'gacheta', 'cundinamarco'];
Effect;169020.0;Baja oferta forrajera para los animales y deterioro del suelo y de las pasturas;['bajo', 'oferta', 'forrajero', 'para', 'el', 'animal', 'y', 'deterioro', 'de', 'el', 'suelo', 'y', 'de', 'el', 'pastura'];
Effect;169021.0;Disminucion de ingresos;['disminucion', 'de', 'ingreso'];
Cause;160220.0;Implementacion de las practicas agricolas y de pastoreo inadecuadas;['implementacion', 'de', 'el', 'practica', 'agricola', 'y', 'de', 'pastoreo', 'inadecuado'];
Cause;160221.0;Desconocimiento de las diferentes alternativas forrajeras y de conservacion de los mismos que le permitan mitigar el efecto del cambio climatico sobre su explotacion;['desconocimiento', 'de', 'el', 'diferente', 'alternativa', 'forrajero', 'y', 'de', 'conservacion', 'de', 'el', 'mismo', 'que', 'él', 'permitir', 'mitigar', 'el', 'efecto', 'de', 'el', 'cambio', 'climatico', 'sobre', 'su', 'explotacion'];
Problem;356.0;DEFICIT DE INFORMACION EN EL SECTOR AGROPECUARIO E INSTRUMENTOS DE PLANIFICACION DESACTUALIZADOS Y POCO CONFIABLES;['deficit', 'de', 'informacion', 'en', 'el', 'sector', 'agropecuario', 'e', 'instrumento', 'de', 'planificacion', 'desactualizado', 'y', 'poco', 'confiable'];
Effect;1248.0;NO SE CONOCE EL NUMERO DE PRODUCTORES AGROPECUARIOS EN EL DEPARTAMENTO;['no', 'él', 'conocer', 'el', 'numero', 'de', 'productor', 'agropecuario', 'en', 'el', 'departamento'];
Effect;1249.0;LAS INFORMACION  QUE EXISTE TIENE UN  MARGEN DE ERROR MUY ALTO;['el', 'informacion', 'que', 'existir', 'tener', 'uno', 'margen', 'de', 'error', 'mucho', 'alto'];
Effect;1250.0;DEFICIENCIAS EN LA FORMULACION DE PLANES PROGRAMAS Y PROYECTOS;['deficiencia', 'en', 'el', 'formulacion', 'de', 'plan', 'programa', 'y', 'proyecto'];
Effect;1251.0;DEFICIENTES SOPORTES TECNICOS PARA LA PLANIFICACION;['deficiente', 'soporte', 'tecnico', 'para', 'el', 'planificacion'];
Effect;1252.0;EL ESTUDIO DE USO ACTUAL Y COBERTURA VEGETAL DEL SUELO Y CONFLICTO POR USO ESTA DESACTUALIZADO;['el', 'estudio', 'de', 'uso', 'actual', 'y', 'cobertura', 'vegetal', 'de', 'el', 'suelo', 'y', 'conflicto', 'por', 'uso', 'este', 'desactualizado'];
Effect;1253.0;UN SISTEMA DE INFORMACION DEL SECTOR AGROPECUARIO OBSOLETO;['uno', 'sistema', 'de', 'informacion', 'de', 'el', 'sector', 'agropecuario', 'obsoleto'];
Effect;1254.0;NO SE ESPECIALIZA LA PRODUCCION DE ACUERDO CON LAS CONDICIONES AGROECOLOGICAS;['no', 'él', 'especializar', 'el', 'produccion', 'de', 'acuerdo', 'con', 'el', 'condición', 'agroecologico'];
Effect;1255.0;BAJA PRODUCTIVIDAD Y COMPETITIVIDAD  DE LA OFERTAS DEL SECTOR;['bajo', 'productividad', 'y', 'competitividad', 'de', 'el', 'oferta', 'de', 'el', 'sector'];
Cause;1727.0;LA INFORMACION RECOLECTADA POR LOS MUNICIPIOS ES DEFICIENTE Y CON ALTOS MARGENES DE ERROR Y NO CUENTAN CON INFORMACION DE PRODUCTORES AGROPECUARIOS;['el', 'informacion', 'recolectado', 'por', 'el', 'municipio', 'ser', 'deficiente', 'y', 'con', 'alto', 'margen', 'de', 'error', 'y', 'no', 'contar', 'con', 'informacion', 'de', 'productor', 'agropecuario'];
Cause;1728.0;EXISTE DESCONFIANZA POR PARTE DE LOS PRODUCTORES PARA LA ENTREGA  DE INFORMACION DEL SECTOR;['existir', 'desconfianza', 'por', 'parte', 'de', 'el', 'productor', 'para', 'el', 'entrega', 'de', 'informacion', 'de', 'el', 'sector'];
Cause;1729.0;MAL USO DEL SUELO Y DESACTUALIZACION EN LOS MAPAS DE CONFLICTO DE USO DEL SUELO POR NO CONTAR CON HERRAMIENTAS DE PLANIFICACION;['mal', 'uso', 'de', 'el', 'suelo', 'y', 'desactualizacion', 'en', 'el', 'mapa', 'de', 'conflicto', 'de', 'uso', 'de', 'el', 'suelo', 'por', 'no', 'contar', 'con', 'herramienta', 'de', 'planificacion'];
Cause;1731.0;AREAS DE PRODUCCION NO COMPATIBLES CON LA OFERTA AMBIENTAL;['area', 'de', 'produccion', 'no', 'compatible', 'con', 'el', 'oferta', 'ambiental'];
Problem;591.0;INSUFICIENTE INFRAESTRUCTURA PARA LA PRODUCCION, TRANSFORMACION, COMERCIALIZACION Y DISTRIBUCION EN EL DEPARTAMENTO DE CUNDINAMARCA;['insuficiente', 'infraestructura', 'para', 'el', 'produccion', ',', 'transformacion', ',', 'comercializacion', 'y', 'distribucion', 'en', 'el', 'departamento', 'de', 'cundinamarca'];
Effect;2397.0;ALTOS COSTOS DE PRODUCCION;['alto', 'costo', 'de', 'produccion'];
Effect;2398.0;ALTA INCIDENCIA DE LA CADENA DE INTERMEDIACION;['alto', 'incidencia', 'de', 'el', 'cadena', 'de', 'intermediacion'];
Effect;2402.0;RELACION COSTO - BENEFICIO 0.5;['relacion', 'costo', '-', 'beneficio', '0.5'];
Cause;3149.0;FALTA DE AREAS FISICAS DE PRODUCTIVIDAD Y TRANSFORMACION DEL SECTOR PRODUCTIVO;['falta', 'de', 'area', 'fisico', 'de', 'productividad', 'y', 'transformacion', 'de', 'el', 'sector', 'productivo'];
Cause;3150.0;FALTA DE AREAS FISICAS DE DISTRIBUCION Y COMERCIALIZACION DEL SECTOR PRODUCTIVO;['falta', 'de', 'area', 'fisico', 'de', 'distribucion', 'y', 'comercializacion', 'de', 'el', 'sector', 'productivo'];
Cause;3151.0;PRODUCCION PRIMARIA SIN GENERACION DE VALOR AGREGADO;['produccion', 'primario', 'sin', 'generacion', 'de', 'valor', 'agregar'];
Cause;3152.0;BAJO DESARROLLO EN CANALES DE COMERCIALIZACION;['bajo', 'desarrollo', 'en', 'canal', 'de', 'comercializacion'];
Problem;2957.0;La actividad comercial de compra venta de abarrotes, comida, vivieres, carnes, frutas, verduras, entre otros, esta afectada por diversas circunstancias que hacen que los consumidores desistan en visitar la zona de mercado debido a que las instalaciones de la plaza de mercado actualmente no cuentan con la infraestructura necesario para realizar la comercializacion de los productos de la region.;['el', 'actividad', 'comercial', 'de', 'compra', 'venta', 'de', 'abarrote', ',', 'comida', ',', 'vivier', ',', 'carne', ',', 'fruta', ',', 'verdura', ',', 'entre', 'otro', ',', 'este', 'afectado', 'por', 'diverso', 'circunstancia', 'que', 'hacer', 'que', 'el', 'consumidor', 'desistar', 'en', 'visitar', 'el', 'zona', 'de', 'mercado', 'debido', 'a', 'que', 'el', 'instalación', 'de', 'el', 'plaza', 'de', 'mercado', 'actualmente', 'no', 'contar', 'con', 'el', 'infraestructura', 'necesario', 'para', 'realizar', 'el', 'comercializacion', 'de', 'el', 'producto', 'de', 'el', 'region', '.'];
Effect;15257.0;Los comerciantes no cuentan con instalaciones suficientes para conservar sus productos adecuadamente;['el', 'comerciante', 'no', 'contar', 'con', 'instalación', 'suficiente', 'para', 'conservar', 'su', 'producto', 'adecuadamente'];
Effect;15258.0;Desvalorizacion de los inmuebles cercanos a la zona de mercados;['desvalorizacion', 'de', 'el', 'inmueble', 'cercano', 'a', 'el', 'zona', 'de', 'mercado'];
Cause;12099.0;Desorden generalizado en la actividad de compra venta;['desorden', 'generalizado', 'en', 'el', 'actividad', 'de', 'compra', 'venta'];
Cause;12100.0;Informalidad de los comerciantes;['informalidad', 'de', 'el', 'comerciante'];
Problem;994.0;CARENCIA DE INFRAESTRUCTURA LOGISTICA PARA LA COMPETITIVIDAD DE LA PLAZA DE MERCADO DEL CASCO URBANO DEL MUNICIPIO DE YACOPI, CUNDINAMARCA;['carencia', 'de', 'infraestructura', 'logistico', 'para', 'el', 'competitividad', 'de', 'el', 'plaza', 'de', 'mercado', 'de', 'el', 'casco', 'urbano', 'de', 'el', 'municipio', 'de', 'yacopi', ',', 'cundinamarca'];
Effect;4318.0;BAJA COMERCIALIZACION DE PRODUSTOS;['bajo', 'comercializacion', 'de', 'produsto'];
Effect;4319.0;PERDIDA DE COSECHAS;['perdido', 'de', 'cosecha'];
Cause;4085.0;FALTA DE RECURSOS ECONOMICOS;['falta', 'de', 'recurso', 'economico'];
Cause;4086.0;CONSTRUCCION INADECUADA;['construccion', 'inadecuado'];
Cause;4087.0;DESEMPLEO;['desempleo'];
Cause;4088.0;PERDIDAS ECONOMICAS;['perdido', 'economico'];
Problem;1241.0;BAJO CRECIMIENTO Y DESARROLLO ECONOMICO DEL SECTOR AGROINDUSTRIAL EN LA REGION DEL SUMAPAZ;['bajo', 'crecimiento', 'y', 'desarrollo', 'economico', 'de', 'el', 'sector', 'agroindustrial', 'en', 'el', 'region', 'de', 'el', 'sumapaz'];
Effect;5159.0;DISMINUCION DE LA CAPACIDAD DE PRODUCCION EN EL SECTOR RURAL;['disminucion', 'de', 'el', 'capacidad', 'de', 'produccion', 'en', 'el', 'sector', 'rural'];
Effect;5160.0;AUMENTO DE LA TASA DE DESEMPLEO A NIVEL LOCAL;['aumento', 'de', 'el', 'tasa', 'de', 'desempleo', 'a', 'nivel', 'local'];
Effect;5161.0;PERDIDA DE CANALES DE COMERCIALIZACION;['perdido', 'de', 'canal', 'de', 'comercializacion'];
Effect;5162.0;AUMENTO DEL INDICE DE NECESIDADES BASICAS INSATISFECHAS EN EL SECTOR RURAL;['aumento', 'de', 'el', 'indice', 'de', 'necesidad', 'basico', 'insatisfechocho', 'en', 'el', 'sector', 'rural'];
